INFO    2022-12-01 19:48:08,711 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-11 07:25:57,470 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 1 odontólogos
INFO    2022-12-11 07:25:57,470 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Se encontraron 1 odontologos
INFO    2022-12-11 07:27:49,970 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pablo Marmol
INFO    2022-12-11 07:27:50,000 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:27:55,393 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-11 07:27:55,397 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:27:58,007 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
INFO    2022-12-11 07:27:58,008 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se encontraron 2 odontologos
INFO    2022-12-11 07:28:01,035 [http-nio-8080-exec-10] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
INFO    2022-12-11 07:28:01,035 [http-nio-8080-exec-10] com.integrador.clinica.controller.OdontologoController  - Se encontraron 2 odontologos
INFO    2022-12-11 07:30:05,409 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pablo Marmol
INFO    2022-12-11 07:30:05,450 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:30:10,586 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-11 07:30:10,591 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:30:13,342 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
INFO    2022-12-11 07:30:13,343 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Se encontraron 2 odontologos
INFO    2022-12-11 07:30:16,613 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
INFO    2022-12-11 07:30:16,613 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Se encontraron 2 odontologos
INFO    2022-12-11 07:32:24,866 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pablo Marmol
INFO    2022-12-11 07:32:24,907 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:32:30,576 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-11 07:32:30,579 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:32:33,495 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
INFO    2022-12-11 07:32:33,496 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se encontraron 2 odontologos
INFO    2022-12-11 07:32:57,910 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
INFO    2022-12-11 07:32:57,911 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Se encontraron 2 odontologos
INFO    2022-12-11 07:36:57,164 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Vedoya
INFO    2022-12-11 07:36:57,251 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:37:02,307 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pablo Marmol
INFO    2022-12-11 07:37:02,312 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:37:08,171 [http-nio-8080-exec-9] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-11 07:37:08,175 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:37:13,773 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 07:37:13,774 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 07:37:38,563 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 07:37:38,563 [http-nio-8080-exec-9] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 07:44:34,308 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pablo Marmol
INFO    2022-12-11 07:44:34,361 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:44:39,414 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-11 07:44:39,418 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:44:42,465 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
INFO    2022-12-11 07:44:42,465 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Se encontraron 2 odontologos
INFO    2022-12-11 07:45:05,914 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
INFO    2022-12-11 07:45:05,914 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Se encontraron 2 odontologos
INFO    2022-12-11 07:45:13,335 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
INFO    2022-12-11 07:45:13,335 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Se encontraron 2 odontologos
INFO    2022-12-11 07:53:40,562 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Picapiedra
INFO    2022-12-11 07:53:40,601 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:53:45,168 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pablo Marmol
INFO    2022-12-11 07:53:45,172 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:53:50,633 [http-nio-8080-exec-9] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-11 07:53:50,637 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:53:53,238 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 07:53:53,239 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 07:54:00,722 [http-nio-8080-exec-7] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 07:54:00,722 [http-nio-8080-exec-7] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 07:56:47,163 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Vedoya
INFO    2022-12-11 07:56:47,192 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:56:52,204 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pablo Marmol
INFO    2022-12-11 07:56:52,209 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:56:57,581 [http-nio-8080-exec-9] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-11 07:56:57,584 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 07:57:00,352 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 07:57:00,353 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 07:57:05,124 [http-nio-8080-exec-7] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 07:57:05,124 [http-nio-8080-exec-7] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 08:04:59,298 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pablo Marmol
INFO    2022-12-11 08:04:59,326 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:05:05,025 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Vedoya
INFO    2022-12-11 08:05:05,029 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:05:14,972 [http-nio-8080-exec-9] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-11 08:05:14,976 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:05:17,572 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 08:05:17,572 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 08:06:34,102 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Picapiedra
INFO    2022-12-11 08:06:34,150 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:06:39,392 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pablo Marmol
INFO    2022-12-11 08:06:39,396 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:06:45,152 [http-nio-8080-exec-9] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-11 08:06:45,156 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:06:48,818 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 08:06:48,818 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 08:06:55,086 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 08:06:55,086 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 08:09:03,548 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Vedoya
INFO    2022-12-11 08:09:03,581 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:12:44,816 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Vedoya
INFO    2022-12-11 08:12:44,870 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:12:49,129 [http-nio-8080-exec-10] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pablo Marmol
INFO    2022-12-11 08:12:49,132 [http-nio-8080-exec-10] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:12:54,190 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-11 08:12:54,196 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:12:57,046 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 08:12:57,046 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 08:12:59,869 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 08:12:59,869 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 08:13:07,973 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 08:13:07,973 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 08:13:11,679 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-11 08:13:11,679 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-11 08:14:04,684 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Vedoya
INFO    2022-12-11 08:14:04,716 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:14:07,438 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 1 odontólogos
INFO    2022-12-11 08:14:07,438 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Se encontraron 1 odontologos
INFO    2022-12-11 08:15:32,456 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 1 odontólogos
INFO    2022-12-11 08:15:32,456 [http-nio-8080-exec-9] com.integrador.clinica.controller.OdontologoController  - Se encontraron 1 odontologos
INFO    2022-12-11 08:15:36,771 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 1 odontólogos
INFO    2022-12-11 08:15:36,771 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Se encontraron 1 odontologos
INFO    2022-12-11 08:19:28,999 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Vedoya
INFO    2022-12-11 08:19:29,046 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:19:35,090 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pablo Marmol
INFO    2022-12-11 08:19:35,094 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-11 08:19:37,507 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
INFO    2022-12-11 08:19:37,508 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se encontraron 2 odontologos
INFO    2022-12-11 08:19:46,858 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
